6 0 0.0244730000
6 1 0.0244030000
6 2 0.0247920000
6 3 0.0260170000
6 4 0.0330750000
7 0 0.2511500000
7 1 0.2520440000
7 2 0.3487560000
7 3 0.4216920000
7 4 0.3526470000
8 0 3.0630500000
8 1 2.9279500000
8 2 5.4112000000
8 3 7.1685900000
8 4 6.5770200000
9 0 43.7436000000
9 1 44.1160000000
9 2 44.3343000000
9 3 52.5589000000
9 4 132.3160000000
