6 0 1.0000000000
6 1 0.5148939648
6 2 0.2772851714
6 3 0.1624238957
6 4 0.1263433171
7 0 1.0000000000
7 1 0.5138164444
7 2 0.5186502090
7 3 0.2944893490
7 4 0.1268524786
8 0 1.0000000000
8 1 0.4943177552
8 2 0.4828357356
8 3 0.3360245507
8 4 0.1644129218
9 0 1.0000000000
9 1 0.5098025768
9 2 0.2764015765
9 3 0.1663909692
9 4 0.2334352911
